Rank,D_Score,E_Score,Penalty,Score,year,Name,nation,Round_AAfinal,Round_TeamFinal,Round_TeamQual,Round_final,Round_qual
103.0,4.2,8.7,0.0,12.9,2023,655,15,False,False,False,False,True
4.0,4.2,8.7,0.0,12.9,2023,655,15,True,False,False,False,False
8.0,4.2,8.4,0.0,12.6,2023,655,15,False,False,False,True,False
12.0,4.2,8.6,0.0,12.8,2023,655,15,False,False,False,False,True
6.0,4.2,8.6,0.0,12.8,2023,655,15,False,False,False,False,True
8.0,3.4,8.5,0.0,11.9,2023,655,15,False,False,False,True,False
6.0,3.8,8.45,0.0,12.25,2023,655,15,False,False,False,False,True
0.0,4.2,8.467,0.0,12.667,2023,654,15,False,True,False,False,False
0.0,4.2,8.667,0.0,12.867,2023,654,15,False,False,True,False,False
0.0,4.2,8.75,0.0,12.95,2023,238,88,True,False,False,False,False
13.0,4.6,8.966,0.0,13.566,2022,634,60,False,False,False,False,True
12.0,4.6,9.0,0.0,13.6,2022,634,60,False,True,False,False,False
12.0,4.6,9.0,0.0,13.6,2023,634,60,False,False,False,False,True
9.0,4.6,8.65,0.0,13.25,2023,634,60,False,False,False,False,True
119.0,3.0,7.266,0.3,9.966,2022,158,35,False,False,False,False,True
11.0,4.2,8.3,0.0,12.5,2023,174,9,False,False,False,False,True
11.0,3.6,7.233,0.0,10.833,2023,174,9,False,False,False,False,True
0.0,4.2,8.333,0.0,12.533,2023,173,9,False,False,True,False,False
23.0,4.6,8.6,0.0,13.2,2022,556,60,False,False,False,False,True
14.0,4.6,8.833,0.0,13.433,2022,556,60,False,True,False,False,False
0.0,4.2,8.866,0.0,13.066,2023,556,60,False,True,False,False,False
46.0,4.2,9.1,0.0,13.3,2023,556,60,False,False,False,False,True
36.0,4.2,8.866,0.0,13.066,2023,556,60,False,False,False,False,True
25.0,4.2,8.75,0.0,12.95,2023,556,60,False,False,False,False,True
121.0,3.8,8.366,0.0,12.166,2022,609,58,False,False,False,False,True
79.0,3.8,8.466,0.0,12.266,2022,609,58,False,False,False,False,True
25.0,3.8,8.466,0.0,12.266,2022,609,58,False,False,False,False,True
25.0,3.2,8.4,0.1,11.5,2022,609,58,False,False,False,False,True
111.0,3.2,8.533,0.0,11.733,2023,609,58,False,False,False,False,True
72.0,4.2,8.633,0.0,12.833,2022,308,8,False,False,False,False,True
52.0,4.2,8.533,0.0,12.733,2022,308,8,False,False,False,False,True
20.0,4.2,8.8,0.0,13.0,2022,308,8,False,True,False,False,False
82.0,4.2,8.833,0.0,13.033,2023,308,8,False,False,False,False,True
34.0,4.2,8.9,0.0,13.1,2023,308,8,False,False,False,False,True
18.0,4.2,8.8,0.0,13.0,2023,308,8,False,False,False,False,True
26.0,3.6,8.5,0.0,12.1,2023,438,15,False,False,False,False,True
0.0,3.2,8.167,0.0,11.367,2023,434,15,False,False,True,False,False
17.0,3.6,8.4,0.0,12.0,2023,322,72,False,False,False,False,True
17.0,3.8,8.366,0.0,12.166,2023,322,72,False,False,False,False,True
22.0,4.2,8.8,0.0,13.0,2022,474,60,True,False,False,False,False
37.0,4.2,9.166,0.0,13.366,2022,474,60,False,False,False,False,True
25.0,4.2,8.933,0.0,13.133,2022,474,60,False,False,False,False,True
16.0,4.2,9.1,0.0,13.3,2022,474,60,False,True,False,False,False
19.0,4.2,8.933,0.0,13.133,2023,474,60,True,False,False,False,False
51.0,4.2,9.033,0.0,13.233,2023,474,60,False,False,False,False,True
10.0,4.2,9.066,0.0,13.266,2023,474,60,True,False,False,False,False
31.0,4.2,9.033,0.1,13.133,2023,474,60,False,False,False,False,True
56.0,4.4,8.8,0.0,13.2,2023,29,20,False,False,False,False,True
19.0,4.4,8.8,0.0,13.2,2023,29,20,False,False,False,False,True
19.0,4.0,8.733,0.0,12.733,2023,29,20,False,False,False,False,True
5.0,4.4,8.766,0.0,13.166,2023,29,20,False,False,False,True,False
5.0,4.4,8.5,0.0,12.9,2023,29,20,False,False,False,False,True
5.0,4.0,8.4,0.1,12.3,2023,29,20,False,False,False,True,False
5.0,4.0,8.566,0.0,12.566,2023,29,20,False,False,False,False,True
18.0,4.4,8.7,0.0,13.1,2023,29,20,True,False,False,False,False
25.0,4.4,8.8,0.0,13.2,2023,29,20,False,False,False,False,True
14.0,4.2,9.2,0.0,13.4,2022,618,60,True,False,False,False,False
45.0,4.2,9.0,0.0,13.2,2022,618,60,False,False,False,False,True
43.0,4.2,8.633,0.0,12.833,2022,618,60,False,False,False,False,True
18.0,4.2,8.8,0.0,13.0,2023,618,60,False,False,False,False,True
3.0,4.2,8.8,0.0,13.0,2023,617,60,True,False,False,False,False
22.0,4.2,8.5,0.0,12.7,2023,617,60,False,False,False,False,True
13.0,4.2,8.933,0.0,13.133,2022,564,34,False,False,False,False,True
13.0,4.0,7.966,0.1,11.866,2022,564,34,False,False,False,False,True
16.0,4.2,9.233,0.0,13.433,2022,564,34,False,False,False,False,True
1.0,5.0,9.333,0.0,14.333,2022,564,34,False,True,False,False,False
15.0,4.2,9.2,0.0,13.4,2023,564,34,True,False,False,False,False
38.0,4.2,9.233,0.0,13.433,2023,564,34,False,False,False,False,True
7.0,4.2,9.3,0.0,13.5,2023,564,34,True,False,False,False,False
15.0,4.2,9.2,0.0,13.4,2023,564,34,False,False,False,False,True
7.0,4.0,8.5,0.3,12.2,2023,9,52,False,False,False,True,False
7.0,3.8,8.6,0.0,12.4,2023,9,52,False,False,False,False,True
7.0,4.4,8.6,0.0,13.0,2023,9,52,False,False,False,True,False
7.0,4.4,8.5,0.1,12.8,2023,9,52,False,False,False,False,True
6.0,4.0,8.633,0.0,12.633,2023,9,52,False,False,False,True,False
8.0,4.0,8.566,0.1,12.466,2023,9,52,False,False,False,False,True
6.0,4.4,8.066,0.3,12.166,2023,9,52,False,False,False,True,False
8.0,4.4,8.433,0.1,12.733,2023,9,52,False,False,False,False,True
18.0,3.4,8.533,0.0,11.933,2023,190,34,True,False,False,False,False
32.0,3.4,8.6,0.0,12.0,2023,190,34,False,False,False,False,True
0.0,4.2,8.45,0.0,12.65,2022,510,88,True,False,False,False,False
18.0,4.2,8.8,0.0,13.0,2023,257,48,False,False,False,False,True
28.0,3.6,9.1,0.0,12.7,2022,254,30,False,False,False,False,True
68.0,4.2,8.7,0.0,12.9,2022,642,14,False,False,False,False,True
111.0,3.2,8.266,0.0,11.466,2022,203,82,False,False,False,False,True
97.0,4.2,8.733,0.0,12.933,2023,203,82,False,False,False,False,True
21.0,4.2,8.566,0.0,12.766,2023,203,82,True,False,False,False,False
53.0,4.2,8.7,0.0,12.9,2023,203,82,False,False,False,False,True
97.0,4.2,8.366,0.0,12.566,2022,482,82,False,False,False,False,True
72.0,3.6,8.7,0.0,12.3,2022,482,82,False,False,False,False,True
38.0,4.2,8.833,0.0,13.033,2023,482,82,False,False,False,False,True
140.0,4.6,7.866,0.3,12.166,2023,208,4,False,False,False,False,True
13.0,4.6,8.15,0.3,12.45,2022,208,4,True,False,False,False,False
8.0,4.0,8.233,0.3,11.933,2022,208,4,False,False,False,True,False
5.0,4.0,8.7,0.1,12.6,2022,208,4,False,False,False,False,True
103.0,4.0,8.433,0.0,12.433,2022,64,80,False,False,False,False,True
76.0,4.0,8.4,0.1,12.3,2022,64,80,False,False,False,False,True
22.0,4.0,8.4,0.1,12.3,2022,64,80,False,False,False,False,True
22.0,4.2,8.5,0.0,12.7,2022,64,80,False,False,False,False,True
57.0,4.2,9.066,0.1,13.166,2023,288,82,False,False,False,False,True
12.0,4.2,8.95,0.0,13.15,2023,255,4,False,False,False,False,True
30.0,3.4,8.7,0.0,12.1,2023,481,34,False,False,False,False,True
21.0,5.0,8.766,0.0,13.766,2022,368,88,False,False,False,False,True
9.0,5.0,8.766,0.0,13.766,2022,368,88,False,False,False,False,True
9.0,4.2,8.9,0.0,13.1,2022,368,88,False,False,False,False,True
0.0,5.0,9.066,0.0,14.066,2023,368,88,False,True,False,False,False
7.0,5.0,9.1,0.0,14.1,2023,368,88,False,False,False,True,False
11.0,5.0,9.166,0.0,14.166,2023,368,88,False,False,False,False,True
10.0,5.0,9.166,0.0,14.166,2023,368,88,False,False,False,False,True
7.0,4.2,8.733,0.1,12.833,2023,368,88,False,False,False,True,False
10.0,4.2,8.9,0.0,13.1,2023,368,88,False,False,False,False,True
0.0,5.0,9.15,0.0,14.15,2023,368,88,True,False,False,False,False
0.0,5.0,9.25,0.0,14.25,2023,368,88,False,False,False,False,True
0.0,5.0,9.05,0.0,14.05,2023,368,88,False,False,False,True,False
25.0,3.6,9.05,0.0,12.65,2023,524,30,False,False,False,False,True
0.0,4.2,8.8,0.0,13.0,2023,334,88,True,False,False,False,False
0.0,4.2,8.55,0.3,12.45,2023,334,88,False,False,False,False,True
0.0,4.2,8.25,0.1,12.35,2023,334,88,False,False,False,True,False
0.0,4.2,8.6,0.0,12.8,2023,334,88,True,False,False,False,False
26.0,3.6,8.9,0.0,12.5,2023,616,30,False,False,False,False,True
80.0,4.2,8.333,0.3,12.233,2022,75,80,False,False,False,False,True
91.0,4.2,8.766,0.0,12.966,2023,75,80,False,False,False,False,True
46.0,4.2,8.8,0.0,13.0,2023,75,80,False,False,False,False,True
8.0,4.4,8.6,0.0,13.0,2023,583,84,False,False,False,True,False
14.0,4.4,8.633,0.0,13.033,2023,583,84,False,False,False,False,True
7.0,4.4,8.633,0.0,13.033,2023,583,84,False,False,False,False,True
8.0,4.0,7.5,0.0,11.5,2023,583,84,False,False,False,True,False
7.0,4.0,8.4,0.0,12.4,2023,583,84,False,False,False,False,True
89.0,4.4,8.3,0.0,12.7,2022,582,84,False,False,False,False,True
5.0,4.4,8.733,0.0,13.133,2023,582,84,False,False,False,True,False
9.0,4.4,8.6,0.0,13.0,2023,582,84,False,False,False,False,True
5.0,3.6,8.5,0.0,12.1,2023,582,84,False,False,False,True,False
9.0,3.6,8.5,0.0,12.1,2023,582,84,False,False,False,False,True
17.0,4.2,8.966,0.0,13.166,2022,152,48,True,False,False,False,False
43.0,4.2,9.033,0.0,13.233,2022,152,48,False,False,False,False,True
6.0,4.6,8.75,0.0,13.35,2023,472,48,False,False,False,False,True
144.0,3.4,8.6,0.0,12.0,2023,215,75,False,False,False,False,True
15.0,3.4,8.65,0.0,12.05,2022,215,75,True,False,False,False,False
12.0,4.0,8.533,0.0,12.533,2022,167,49,False,False,False,False,True
12.0,3.8,8.766,0.0,12.566,2022,167,49,False,False,False,False,True
7.0,3.8,8.566,0.0,12.366,2022,167,49,False,False,False,False,True
7.0,3.8,8.633,0.0,12.433,2022,167,49,False,False,False,True,False
7.0,3.8,8.533,0.0,12.333,2022,167,49,False,False,False,False,True
7.0,3.8,8.566,0.0,12.366,2022,167,49,False,False,False,True,False
112.0,3.8,8.966,0.0,12.766,2023,167,49,False,False,False,False,True
23.0,3.8,8.966,0.0,12.766,2023,167,49,False,False,False,False,True
23.0,3.6,9.033,0.0,12.633,2023,167,49,False,False,False,False,True
6.0,4.0,8.8,0.0,12.8,2023,167,49,False,False,False,True,False
8.0,4.0,8.666,0.0,12.666,2023,167,49,False,False,False,False,True
6.0,3.8,8.833,0.0,12.633,2023,167,49,False,False,False,True,False
8.0,3.8,8.733,0.0,12.533,2023,167,49,False,False,False,False,True
11.0,4.0,8.733,0.0,12.733,2023,167,49,False,False,False,False,True
11.0,3.8,8.6,0.0,12.4,2023,167,49,False,False,False,False,True
8.0,4.0,8.666,0.1,12.566,2023,167,49,False,False,False,True,False
6.0,4.0,8.533,0.0,12.533,2023,167,49,False,False,False,False,True
8.0,3.8,7.5,0.3,11.0,2023,167,49,False,False,False,True,False
6.0,4.2,8.766,0.0,12.966,2023,167,49,False,False,False,False,True
6.0,4.0,8.633,0.3,12.333,2023,167,49,False,False,False,True,False
7.0,4.0,8.833,0.0,12.833,2023,167,49,False,False,False,False,True
6.0,4.2,8.7,0.0,12.9,2023,167,49,False,False,False,True,False
7.0,3.6,8.833,0.0,12.433,2023,167,49,False,False,False,False,True
7.0,5.4,7.566,0.3,12.666,2022,570,50,False,False,False,True,False
7.0,5.4,8.966,0.0,14.366,2022,570,50,False,False,False,False,True
4.0,5.4,8.966,0.0,14.366,2022,570,50,False,False,False,False,True
7.0,5.0,9.033,0.0,14.033,2022,570,50,False,False,False,True,False
4.0,5.0,9.133,0.0,14.133,2022,570,50,False,False,False,False,True
3.0,5.4,9.2,0.0,14.6,2023,570,50,False,False,False,True,False
3.0,5.4,9.333,0.0,14.733,2023,570,50,False,False,False,False,True
3.0,5.0,9.233,0.0,14.233,2023,570,50,False,False,False,True,False
3.0,5.0,9.3,0.0,14.3,2023,570,50,False,False,False,False,True
137.0,3.4,8.366,0.1,11.666,2022,347,49,False,False,False,False,True
104.0,4.2,8.333,0.1,12.433,2022,101,86,False,False,False,False,True
15.0,4.2,8.1,0.3,12.0,2022,101,86,False,False,False,False,True
15.0,3.8,8.633,0.0,12.433,2022,101,86,False,False,False,False,True
5.0,4.2,8.65,0.0,12.85,2022,101,86,False,False,False,False,True
4.0,4.2,8.75,0.0,12.95,2022,101,86,False,False,False,True,False
4.0,3.8,8.7,0.0,12.5,2022,101,86,False,False,False,True,False
5.0,3.8,8.5,0.0,12.3,2022,101,86,False,False,False,False,True
59.0,4.2,8.466,0.0,12.666,2022,101,86,False,False,False,False,True
21.0,4.2,8.466,0.0,12.666,2022,101,86,False,False,False,False,True
21.0,3.8,8.566,0.0,12.366,2022,101,86,False,False,False,False,True
68.0,4.2,8.9,0.0,13.1,2023,101,86,False,False,False,False,True
8.0,4.2,8.666,0.0,12.866,2023,101,86,False,False,False,True,False
9.0,4.2,8.566,0.0,12.766,2023,101,86,False,False,False,False,True
8.0,3.8,8.6,0.1,12.3,2023,101,86,False,False,False,True,False
9.0,3.8,8.5,0.0,12.3,2023,101,86,False,False,False,False,True
38.0,4.2,8.833,0.0,13.033,2023,101,86,False,False,False,False,True
9.0,4.2,8.833,0.0,13.033,2023,101,86,False,False,False,False,True
9.0,3.8,8.533,0.0,12.333,2023,101,86,False,False,False,False,True
3.0,4.2,8.833,0.0,13.033,2023,101,86,False,False,False,True,False
3.0,4.2,8.933,0.0,13.133,2023,101,86,False,False,False,False,True
3.0,3.8,8.866,0.0,12.666,2023,101,86,False,False,False,True,False
3.0,3.8,8.733,0.0,12.533,2023,101,86,False,False,False,False,True
3.0,5.2,8.566,0.0,13.766,2023,382,14,False,False,False,True,False
1.0,5.2,8.533,0.3,13.433,2023,382,14,False,False,False,False,True
3.0,4.2,8.8,0.0,13.0,2023,382,14,False,False,False,True,False
1.0,4.2,8.8,0.1,12.9,2023,382,14,False,False,False,False,True
10.0,4.2,8.8,0.0,13.0,2023,382,14,False,False,False,False,True
10.0,4.8,7.633,0.3,12.133,2023,382,14,False,False,False,False,True
3.0,5.2,8.8,0.0,14.0,2023,382,14,False,False,False,True,False
4.0,5.2,8.833,0.0,14.033,2023,382,14,False,False,False,False,True
3.0,5.4,7.666,0.0,13.066,2023,382,14,False,False,False,True,False
4.0,4.0,8.733,0.0,12.733,2023,382,14,False,False,False,False,True
11.0,4.2,8.5,0.0,12.7,2022,606,55,False,False,False,False,True
11.0,4.0,7.433,0.0,11.433,2022,606,55,False,False,False,False,True
12.0,4.2,8.633,0.0,12.833,2023,109,50,True,False,False,False,False
12.0,4.2,8.833,0.0,13.033,2023,109,50,False,False,False,False,True
0.0,5.0,8.4,0.0,13.4,2022,375,88,False,False,False,False,True
0.0,5.0,8.75,0.0,13.75,2022,375,88,False,False,False,True,False
0.0,5.0,9.05,0.0,14.05,2022,375,88,True,False,False,False,False
0.0,4.6,8.8,0.1,13.3,2023,375,88,True,False,False,False,False
0.0,4.6,8.85,0.0,13.45,2023,375,88,False,False,False,False,True
0.0,4.6,9.1,0.0,13.7,2023,375,88,False,False,False,True,False
0.0,5.0,8.45,0.0,13.45,2023,375,88,True,False,False,False,False
0.0,5.2,8.733,0.0,13.933,2022,294,14,False,True,False,False,False
19.0,5.2,8.633,0.0,13.833,2022,294,14,False,False,False,False,True
16.0,4.4,8.6,0.0,13.0,2023,294,14,False,False,False,False,True
2.0,5.2,7.933,0.1,13.033,2023,294,14,True,False,False,False,False
0.0,4.4,8.766,0.0,13.166,2023,527,14,False,True,False,False,False
50.0,4.4,8.866,0.0,13.266,2023,527,14,False,False,False,False,True
0.0,4.2,8.95,0.0,13.15,2023,30,88,True,False,False,False,False
0.0,4.2,9.0,0.0,13.2,2023,30,88,False,False,False,False,True
0.0,4.2,9.2,0.0,13.4,2023,30,88,False,False,False,True,False
0.0,4.2,8.7,0.0,12.9,2023,30,88,True,False,False,False,False
0.0,4.2,8.633,0.0,12.833,2023,646,14,False,True,False,False,False
97.0,4.2,8.733,0.0,12.933,2023,646,14,False,False,False,False,True
12.0,4.2,8.633,0.0,12.833,2023,14,34,True,False,False,False,False
9.0,4.2,8.866,0.0,13.066,2023,14,34,False,False,False,False,True
0.0,4.2,8.533,0.3,12.433,2023,219,12,False,True,False,False,False
37.0,4.2,7.55,0.3,11.45,2023,219,12,False,False,False,False,True
5.0,4.2,8.633,0.0,12.833,2023,621,14,True,False,False,False,False
114.0,3.2,8.3,0.0,11.5,2023,159,17,False,False,False,False,True
8.0,3.6,8.733,0.0,12.333,2023,499,80,False,False,False,True,False
8.0,3.4,8.7,0.0,12.1,2023,499,80,False,False,False,True,False
