Name,Country,Date,Gender,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Mari KANTER,NOR,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,133.0,3.6,8.733,0.0,12.333,12.333
Mari KANTER,NOR,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,18.0,4.7,7.366,0.0,12.066,12.065999999999999
Mari KANTER,NOR,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,9.0,4.5,7.8,0.0,12.3,12.3
Mari KANTER,NOR,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,25.0,4.1,6.933,0.0,11.033,11.033
Mari KANTER,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",BB,11.0,4.8,7.433,0.0,12.233,12.233
Mari KANTER,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",BB,11.0,4.8,7.433,0.0,12.233,12.233
Mari KANTER,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",FX,8.0,4.5,7.566,0.0,12.066,12.065999999999999
Mari KANTER,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",FX,8.0,4.5,7.566,0.0,12.066,12.065999999999999
Mari KANTER,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",FX,7.0,4.9,7.633,0.1,12.433,12.433000000000002
Mari KANTER,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",FX,7.0,4.9,7.633,0.1,12.433,12.433000000000002
Mari KANTER,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",UB,16.0,4.6,7.033,0.0,11.633,11.633
Mari KANTER,NOR,2023-06-11,w,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",UB,16.0,4.6,7.033,0.0,11.633,11.633
Mari KANTER,NOR,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",BB,94.0,4.7,5.133,0.0,9.833,9.833
Mari KANTER,NOR,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",FX,56.0,4.4,7.533,0.0,11.933,11.933
Mari KANTER,NOR,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",UB,66.0,4.1,7.533,0.0,11.633,11.633
Mari KANTER,NOR,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,85.0,3.6,8.6,0.0,12.2,12.2
Arisa KASAHARA,JPN,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,4.0,5.5,8.3,0.0,13.8,13.8
Arisa KASAHARA,JPN,,w,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",BB,2.0,5.7,8.133,0.0,13.833,13.832999999999998
Arisa KASAHARA,JPN,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,35.0,4.6,6.0,0.6,10.0,10.0
Arisa KASAHARA,JPN,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,7.0,5.5,7.967,0.0,13.467,13.466999999999999
Arisa KASAHARA,JPN,,w,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",UB,4.0,5.5,8.033,0.0,13.533,13.533
Yuliia KASIANENKO,UKR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,60.0,5.5,6.333,0.0,11.833,11.833
Yuliia KASIANENKO,UKR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,70.0,5.2,7.233,0.1,12.333,12.333
Yuliia KASIANENKO,UKR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,109.0,5.0,6.0,0.0,11.0,11.0
Yuliia KASIANENKO,UKR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,85.0,4.2,8.5,0.0,12.7,12.7
Yuliia KASIANENKO,UKR,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,19.0,4.7,7.0,0.0,11.7,11.7
Yuliia KASIANENKO,UKR,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,9.0,5.1,7.266,0.0,12.366,12.366
Yuliia KASIANENKO,UKR,2022-03-20,w,2022 Cairo World Cup,final,"Cairo, Egypt",BB,1.0,5.4,8.0,0.0,13.4,13.4
Yuliia KASIANENKO,UKR,2022-03-20,w,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,6.0,5.2,6.7,0.0,11.9,11.9
Yuliia KASIANENKO,UKR,2022-03-20,w,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,13.0,5.0,6.266,0.1,11.166,11.166
Yuliia KASIANENKO,UKR,2022-03-20,w,2022 Cairo World Cup,qual,"Cairo, Egypt",UB,10.0,5.1,5.9,0.0,11.0,11.0
Yuliia KASIANENKO,UKR,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,31.0,5.5,6.866,0.0,12.366,12.366
Yuliia KASIANENKO,UKR,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,50.0,5.1,7.133,0.2,12.033,12.033000000000001
Yuliia KASIANENKO,UKR,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,56.0,4.9,6.866,0.0,11.766,11.766
Yuliia KASIANENKO,UKR,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,57.0,4.2,8.5,0.0,12.7,12.7
Elvira KATSALI,GRE,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,40.0,4.7,7.633,0.0,12.333,12.333
Elvira KATSALI,GRE,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,138.0,4.3,5.9,0.0,10.2,10.2
Elvira KATSALI,GRE,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,139.0,3.6,5.966,0.0,9.566,9.566
Elvira KATSALI,GRE,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,131.0,3.2,8.633,0.0,11.833,11.832999999999998
Elvira KATSALI,GRE,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,12.0,4.7,7.733,0.0,12.433,12.433
Elvira KATSALI,GRE,2022-03-20,w,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,19.0,4.2,5.766,0.0,9.966,9.966000000000001
Elvira KATSALI,GRE,2022-02-27,w,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,14.0,4.8,6.533,0.0,11.333,11.333
Elvira KATSALI,GRE,2022-02-27,w,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,15.0,4.5,6.733,0.4,10.833,10.833
Elvira KATSALI,GRE,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,93.0,4.7,5.7,0.0,10.4,10.4
Elvira KATSALI,GRE,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,52.0,4.4,7.6,0.0,12.0,12.0
Elvira KATSALI,GRE,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,67.0,3.6,7.8,0.0,11.4,11.4
Elvira KATSALI,GRE,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,94.0,3.2,8.566,0.0,11.766,11.766000000000002
Elvira KATSALI,GRE,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,137.0,4.3,6.866,0.0,11.166,11.166
Elvira KATSALI,GRE,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,27.0,4.6,6.7,0.0,11.3,11.3
Elvira KATSALI,GRE,2023-03-12,w,2023 Baku World Cup,final,"Baku, Azerbaijan",FX,7.0,4.3,7.3,0.0,11.6,11.6
Elvira KATSALI,GRE,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,8.0,4.7,7.7,0.0,12.4,12.4
Elvira KATSALI,GRE,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,29.0,4.3,4.866,0.0,9.166,9.166
Sevgi KAYISOGLU,TUR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,65.0,5.1,6.6,0.0,11.7,11.7
Sevgi KAYISOGLU,TUR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,81.0,4.6,7.7,0.1,12.2,12.200000000000001
Sevgi KAYISOGLU,TUR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,96.0,4.8,6.833,0.0,11.633,11.633
Sevgi KAYISOGLU,TUR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,130.0,3.6,8.266,0.0,11.866,11.866
Sevgi KAYISOGLU,TUR,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,29.0,4.9,5.733,0.1,10.533,10.533
Sevgi KAYISOGLU,TUR,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,9.0,4.8,7.666,0.0,12.466,12.466000000000001
Sevgi KAYISOGLU,TUR,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,7.0,4.5,8.066,0.0,12.566,12.566
Sevgi KAYISOGLU,TUR,2022-04-03,w,2022 Baku World Cup,final,"Baku, Azerbaijan",UB,6.0,4.5,7.766,0.0,12.266,12.266
Sevgi KAYISOGLU,TUR,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,3.0,4.8,7.85,0.0,12.65,12.649999999999999
Sevgi KAYISOGLU,TUR,2022-10-09,w,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",FX,3.0,4.7,7.7,0.0,12.4,12.4
Sevgi KAYISOGLU,TUR,2022-10-09,w,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",UB,4.0,4.8,8.2,0.0,13.0,13.0
Sevgi KAYISOGLU,TUR,2022-10-09,w,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",UB,3.0,4.8,8.0,0.0,12.8,12.8
Sevgi KAYISOGLU,TUR,,w,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,12.0,4.7,7.366,0.0,12.066,12.065999999999999
Sevgi KAYISOGLU,TUR,,w,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",UB,7.0,4.5,7.633,0.0,12.133,12.133
Sevgi KAYISOGLU,TUR,,w,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,4.0,4.5,8.2,0.0,12.7,12.7
Sevgi KAYISOGLU,TUR,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,88.0,5.0,5.766,0.0,10.766,10.766
Sevgi KAYISOGLU,TUR,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,61.0,4.5,7.3,0.0,11.8,11.8
Sevgi KAYISOGLU,TUR,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,64.0,4.7,6.766,0.0,11.466,11.466000000000001
Sevgi KAYISOGLU,TUR,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,85.0,3.6,8.466,0.0,12.066,12.065999999999999
Sevgi KAYISOGLU,TUR,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,117.0,4.6,6.633,0.0,11.233,11.233
Sevgi KAYISOGLU,TUR,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,111.0,4.9,7.2,0.3,11.8,11.8
Sevgi KAYISOGLU,TUR,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,108.0,5.0,6.666,0.0,11.666,11.666
Sevgi KAYISOGLU,TUR,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,117.0,4.2,8.6,0.1,12.7,12.700000000000001
Sevgi KAYISOGLU,TUR,2023-03-12,w,2023 Baku World Cup,final,"Baku, Azerbaijan",FX,3.0,5.0,7.566,0.0,12.566,12.565999999999999
Sevgi KAYISOGLU,TUR,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,6.0,4.9,7.6,0.0,12.5,12.5
Sevgi KAYISOGLU,TUR,2023-03-12,w,2023 Baku World Cup,final,"Baku, Azerbaijan",UB,7.0,5.3,7.666,0.0,12.966,12.966000000000001
Sevgi KAYISOGLU,TUR,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,7.0,5.4,7.633,0.0,13.033,13.033000000000001
Sevgi KAYISOGLU,TUR,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",BB,26.0,4.7,7.333,0.0,12.033,12.033000000000001
Sevgi KAYISOGLU,TUR,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",FX,58.0,5.0,7.033,0.1,11.933,11.933000000000002
Sevgi KAYISOGLU,TUR,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",UB,70.0,5.1,6.4,0.0,11.5,11.5
Sevgi KAYISOGLU,TUR,2023-04-16,w,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,96.0,3.6,8.433,0.0,12.033,12.033
Sevgi KAYISOGLU,TUR,2023-05-28,w,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",BB,9.0,5.0,5.466,0.0,10.466,10.466000000000001
Sevgi KAYISOGLU,TUR,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,4.0,5.0,7.633,0.0,12.633,12.633
Sevgi KAYISOGLU,TUR,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,10.0,4.7,7.2,0.0,11.9,11.9
Sevgi KAYISOGLU,TUR,2023-05-28,w,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,12.0,5.1,6.6,0.0,11.7,11.7
Olivia KELLY,BAR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,93.0,4.9,6.233,0.0,11.133,11.133
Olivia KELLY,BAR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,64.0,4.9,7.6,0.0,12.5,12.5
Olivia KELLY,BAR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,134.0,4.2,5.833,0.0,10.033,10.033000000000001
Olivia KELLY,BAR,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,52.0,4.2,8.866,0.0,13.066,13.065999999999999
Olivia KELLY,BAR,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,85.0,4.8,7.133,0.0,11.933,11.933
Olivia KELLY,BAR,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,121.0,4.8,7.2,0.3,11.7,11.7
Olivia KELLY,BAR,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,104.0,4.3,7.366,0.0,11.666,11.666
Olivia KELLY,BAR,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,55.0,4.2,9.0,0.0,13.2,13.2
Medina KENENBAY,KAZ,2022-03-20,w,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,26.0,4.7,2.033,0.0,6.733,6.7330000000000005
Medina KENENBAY,KAZ,2022-03-20,w,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,12.0,4.3,6.966,0.0,11.266,11.266
Cara KENNEDY,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,37.0,4.2,6.25,0.0,10.45,10.45
Cara KENNEDY,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,9.0,4.7,7.85,0.0,12.55,12.55
Cara KENNEDY,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,27.0,3.4,7.6,0.0,11.0,11.0
Cara KENNEDY,GBR,2022-03-27,w,2022 British Gymnastics Championships,final,"Liverpool, England",VT1,4.0,4.2,8.65,0.0,12.85,12.850000000000001
Cara KENNEDY,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,8.0,4.2,8.95,0.0,13.15,13.149999999999999
Cara KENNEDY,GBR,2022-03-27,w,2022 British Gymnastics Championships,final,"Liverpool, England",VT2,4.0,3.8,8.75,0.0,12.55,12.55
Cara KENNEDY,GBR,2022-03-27,w,2022 British Gymnastics Championships,qual,"Liverpool, England",VT2,8.0,3.8,8.85,0.0,12.65,12.649999999999999
Cara KENNEDY,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,15.0,4.5,6.35,0.0,10.85,10.85
Cara KENNEDY,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,17.0,4.5,7.2,0.0,11.7,11.7
Cara KENNEDY,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,8.0,4.7,7.5,0.0,12.2,12.2
Cara KENNEDY,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,16.0,4.7,7.55,0.0,12.25,12.25
Cara KENNEDY,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,11.0,3.5,7.95,0.0,11.45,11.45
Cara KENNEDY,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,28.0,3.4,7.3,0.0,10.7,10.7
Cara KENNEDY,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,14.0,4.6,7.6,0.0,12.2,12.2
Cara KENNEDY,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT2,6.0,3.8,8.6,0.0,12.4,12.399999999999999
Cara KENNEDY,SCO,2022-08-02,w,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT2,8.0,3.8,8.6,0.3,12.1,12.099999999999998
Zarith Imaan KHALID,MAS,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,22.0,4.8,6.8,0.0,11.6,11.6
Zarith Imaan KHALID,MAS,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,43.0,4.5,6.266,0.3,10.466,10.466
Zarith Imaan KHALID,MAS,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,27.0,4.3,6.9,0.0,11.2,11.2
Zarith Imaan KHALID,MAS,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,VT1,0.0,3.4,8.733,0.0,12.133,12.133000000000001
Zarith Imaan KHALID,MAS,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,129.0,4.8,6.133,0.0,10.933,10.933
Zarith Imaan KHALID,MAS,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,32.0,4.3,5.633,0.0,9.933,9.933
Zarith Imaan KHALID,MAS,2023-04-30,w,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,10.0,4.9,7.433,0.0,12.333,12.333
Ominakhon KHALILOVA,UZB,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,130.0,4.5,5.6,0.0,10.1,10.1
Ominakhon KHALILOVA,UZB,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,103.0,4.5,7.366,0.0,11.866,11.866
Ominakhon KHALILOVA,UZB,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,140.0,3.9,5.5,0.0,9.4,9.4
Ominakhon KHALILOVA,UZB,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,140.0,3.4,8.2,0.0,11.6,11.6
Ominakhon KHALILOVA,UZB,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,24.0,4.6,6.733,0.0,11.333,11.332999999999998
Ominakhon KHALILOVA,UZB,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,17.0,4.6,7.167,0.0,11.767,11.767
Ominakhon KHALILOVA,UZB,,w,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,20.0,4.1,7.467,0.0,11.567,11.567
Ominakhon KHALILOVA,UZB,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,24.0,4.8,6.266,0.1,10.966,10.966
Ominakhon KHALILOVA,UZB,2022-04-03,w,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,15.0,4.4,7.466,0.0,11.866,11.866
Ominakhon KHALILOVA,UZB,2022-03-20,w,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,18.0,4.8,5.3,0.0,10.1,10.1
Ominakhon KHALILOVA,UZB,2022-03-20,w,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,8.0,4.6,7.366,0.0,11.966,11.966
Ominakhon KHALILOVA,UZB,2022-03-20,w,2022 Cairo World Cup,final,"Cairo, Egypt",FX,5.0,4.5,7.433,0.0,11.933,11.933
Amina KHALIMARDEN,KAZ,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,20.0,4.7,7.1,0.0,11.8,11.8
Amina KHALIMARDEN,KAZ,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,21.0,4.4,7.666,0.0,12.066,12.066
Amina KHALIMARDEN,KAZ,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,22.0,3.6,7.833,0.0,11.433,11.433
Amina KHALIMARDEN,KAZ,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,VT1,17.0,3.4,8.6,0.0,12.0,12.0
Amina KHALIMARDEN,KAZ,,w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,VT2,17.0,3.6,8.466,0.0,12.066,12.065999999999999
Amina KHALIMARDEN,KAZ,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,129.0,3.6,8.8,0.0,12.4,12.4
Amina KHALIMARDEN,KAZ,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,30.0,3.6,8.8,0.0,12.4,12.4
Amina KHALIMARDEN,KAZ,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT2,30.0,3.4,8.666,0.0,12.066,12.066
Amina KHALIMARDEN,KAZ,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,46.0,4.4,5.066,0.0,9.466,9.466000000000001
Amina KHALIMARDEN,KAZ,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,27.0,3.5,6.5,0.0,10.0,10.0
Amina KHALIMARDEN,KAZ,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT1,13.0,3.6,8.6,0.0,12.2,12.2
Amina KHALIMARDEN,KAZ,2023-03-12,w,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT2,13.0,3.4,8.633,0.0,12.033,12.033
Amina KHALIMARDEN,KAZ,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,32.0,4.4,6.133,0.0,10.533,10.533000000000001
Amina KHALIMARDEN,KAZ,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",BB,15.0,4.5,6.3,0.0,10.8,10.8
Amina KHALIMARDEN,KAZ,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,22.0,4.5,7.333,0.0,11.833,11.833
Amina KHALIMARDEN,KAZ,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,16.0,4.4,6.066,0.0,10.466,10.466000000000001
Amina KHALIMARDEN,KAZ,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,26.0,4.3,5.7,0.0,10.0,10.0
Amina KHALIMARDEN,KAZ,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",UB,11.0,4.3,6.166,0.0,10.466,10.466000000000001
Amina KHALIMARDEN,KAZ,2023-09-29,w,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,12.0,3.6,8.7,0.0,12.3,12.299999999999999
Amina KHALIMARDEN,KAZ,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT1,17.0,3.4,8.733,0.0,12.133,12.133000000000001
Amina KHALIMARDEN,KAZ,2023-09-29,w,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT2,17.0,3.6,8.533,0.0,12.133,12.133
Selina KICKINGER,AUT,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,55.0,4.6,7.333,0.0,11.933,11.933
Selina KICKINGER,AUT,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,79.0,4.4,7.833,0.0,12.233,12.233
Selina KICKINGER,AUT,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,67.0,4.9,7.6,0.0,12.5,12.5
Selina KICKINGER,AUT,2022-11-06,w,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,85.0,4.2,8.5,0.0,12.7,12.7
Selina KICKINGER,AUT,,w,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,34.0,3.8,4.533,0.1,8.233,8.233
Selina KICKINGER,AUT,,w,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",UB,5.0,4.6,7.733,0.0,12.333,12.332999999999998
Selina KICKINGER,AUT,,w,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,8.0,4.7,7.366,0.0,12.066,12.065999999999999
Selina KICKINGER,AUT,,w,2022 Paris World Challenge Cup,qual,"Paris, France",BB,38.0,3.9,6.05,0.1,9.85,9.85
Selina KICKINGER,AUT,,w,2022 Paris World Challenge Cup,qual,"Paris, France",UB,12.0,4.9,7.6,0.0,12.5,12.5
Selina KICKINGER,AUT,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",BB,34.0,4.4,7.933,0.1,12.233,12.233
Selina KICKINGER,AUT,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",FX,71.0,4.3,7.466,0.1,11.666,11.666
Selina KICKINGER,AUT,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",UB,35.0,4.9,7.7,0.0,12.6,12.600000000000001
Selina KICKINGER,AUT,2022-08-14,w,2022 Senior European Championships,qual,"Munich, Germany",VT1,52.0,4.2,8.533,0.0,12.733,12.733
Selina KICKINGER,AUT,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,106.0,4.3,7.266,0.0,11.566,11.565999999999999
Selina KICKINGER,AUT,2023-10-08,w,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,66.0,4.6,7.866,0.0,12.466,12.466
