Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_AAqual,round_TeamFinal,round_TeamQual,round_final,round_qual
55.0,4.8,8.733,0.1,13.433000000000002,2023,457,4,False,False,False,False,False,True
0.0,5.6,9.4,0.0,15.0,2023,383,53,False,False,True,False,False,False
72.0,5.6,8.433,0.0,14.033,2023,383,53,False,False,False,False,False,True
12.0,5.6,8.433,0.0,14.033,2023,383,53,False,False,False,False,False,True
12.0,5.2,9.5,0.0,14.7,2023,383,53,False,False,False,False,False,True
6.0,5.6,9.266,0.0,14.866,2023,383,53,False,False,False,False,True,False
3.0,5.6,9.133,0.0,14.733,2023,383,53,False,False,False,False,False,True
6.0,5.2,9.2,0.0,14.4,2023,383,53,False,False,False,False,True,False
3.0,5.2,9.2,0.0,14.4,2023,383,53,False,False,False,False,False,True
1.0,5.6,9.2,0.0,14.8,2023,383,53,False,False,False,False,False,True
22.0,5.6,9.2,0.0,14.8,2023,383,53,False,False,False,False,False,True
0.0,5.2,9.0,0.1,14.1,2022,513,30,False,False,True,False,False,False
44.0,5.2,8.966,0.1,14.066,2022,513,30,False,False,False,False,False,True
9.0,5.2,9.5,0.0,14.7,2022,513,30,False,False,False,False,False,True
13.0,5.2,9.033,0.0,14.233,2022,513,30,False,False,True,False,False,False
130.0,5.2,8.0,0.1,13.1,2023,513,30,False,False,False,False,False,True
7.0,4.8,9.1,0.0,13.9,2023,513,30,False,False,False,False,True,False
6.0,4.8,8.95,0.0,13.75,2023,513,30,False,False,False,False,False,True
7.0,4.0,9.05,0.0,13.05,2023,513,30,False,False,False,False,True,False
6.0,4.0,8.8,0.0,12.8,2023,513,30,False,False,False,False,False,True
6.0,5.2,9.1,0.0,14.3,2023,514,30,True,False,False,False,False,False
31.0,4.8,9.033,0.0,13.832999999999998,2023,514,30,False,False,False,False,False,True
2.0,5.6,9.066,0.0,14.666,2023,1,94,False,False,False,False,True,False
3.0,5.2,9.033,0.1,14.133,2023,1,94,False,False,False,False,False,True
2.0,5.6,8.0,0.1,13.5,2023,1,94,False,False,False,False,True,False
3.0,5.6,9.2,0.0,14.8,2023,1,94,False,False,False,False,False,True
15.0,5.6,8.933,0.0,14.533,2023,1,94,False,False,False,False,False,True
11.0,5.6,8.933,0.0,14.533,2023,1,94,False,False,False,False,False,True
11.0,5.6,8.633,0.0,14.233,2023,1,94,False,False,False,False,False,True
10.0,5.2,9.2,0.1,14.3,2023,1,94,False,False,False,False,False,True
10.0,5.2,8.166,0.0,13.366,2023,1,94,False,False,False,False,False,True
9.0,5.2,9.1,0.3,14.0,2023,1,94,False,False,False,False,False,True
9.0,5.2,9.133,0.1,14.233,2023,1,94,False,False,False,False,False,True
21.0,5.2,9.033,0.0,14.233,2023,1,94,False,False,False,False,False,True
21.0,5.2,7.866,0.0,13.066,2023,1,94,False,False,False,False,False,True
26.0,4.8,8.95,0.3,13.45,2023,297,93,True,False,False,False,False,False
59.0,4.8,8.55,0.3,13.05,2023,297,93,True,False,False,False,False,False
70.0,5.2,8.866,0.3,13.766,2022,531,27,False,False,False,False,False,True
16.0,5.2,8.866,0.3,13.766,2022,531,27,False,False,False,False,False,True
16.0,5.2,9.0,0.0,14.2,2022,531,27,False,False,False,False,False,True
8.0,5.2,7.933,0.0,13.133,2022,531,27,False,False,False,False,True,False
7.0,5.2,9.266,0.0,14.466,2022,531,27,False,False,False,False,False,True
7.0,5.2,8.066,0.3,12.966,2022,531,27,False,False,False,False,False,True
8.0,5.2,7.8,0.0,13.0,2022,531,27,False,False,False,False,True,False
7.0,5.2,9.3,0.0,14.5,2023,531,27,False,False,False,False,False,True
5.0,5.2,9.35,0.0,14.55,2023,531,27,False,False,False,False,True,False
5.0,5.2,7.8,0.0,13.0,2023,531,27,False,False,False,False,True,False
7.0,5.2,8.9,0.0,14.1,2023,531,27,False,False,False,False,False,True
73.0,4.8,9.2,0.0,14.0,2023,531,27,False,False,False,False,False,True
11.0,5.6,8.833,0.1,14.333,2023,531,27,False,False,False,False,False,True
11.0,4.8,9.133,0.0,13.933,2023,531,27,False,False,False,False,False,True
4.0,5.2,9.033,0.0,14.233,2023,531,27,False,False,False,False,False,True
8.0,4.8,9.166,0.0,13.966,2023,531,27,False,False,False,False,True,False
4.0,5.2,9.233,0.0,14.433,2023,531,27,False,False,False,False,False,True
32.0,5.2,8.866,0.3,13.766,2023,531,27,False,False,False,False,False,True
32.0,5.2,7.733,0.1,12.833,2023,531,27,False,False,False,False,False,True
24.0,5.6,7.766,0.1,13.266,2023,531,27,False,False,False,False,False,True
24.0,4.8,9.133,0.1,13.833,2023,531,27,False,False,False,False,False,True
0.0,5.2,9.15,0.0,14.35,2022,710,93,False,False,False,False,False,True
0.0,5.2,9.2,0.0,14.4,2022,710,93,False,False,False,False,True,False
29.0,4.8,8.7,0.1,13.4,2022,710,93,True,False,False,False,False,False
0.0,5.2,9.05,0.0,14.25,2023,710,93,False,False,False,False,False,True
0.0,5.2,9.15,0.0,14.35,2023,710,93,False,False,False,False,True,False
0.0,5.2,9.15,0.1,14.25,2023,710,93,True,False,False,False,False,False
13.0,5.2,9.55,0.0,14.75,2023,710,93,False,False,False,False,False,True
0.0,5.2,9.233,0.0,14.433,2023,709,93,False,False,False,True,False,False
100.0,5.2,8.633,0.1,13.733,2023,82,41,False,False,False,False,False,True
5.0,5.2,9.266,0.0,14.466,2023,82,41,True,False,False,False,False,False
21.0,5.2,9.1,0.0,14.3,2023,82,41,False,False,False,False,False,True
2.0,5.2,8.35,0.0,13.55,2023,82,41,False,False,False,False,True,False
2.0,5.2,9.0,0.0,14.2,2023,82,41,False,False,False,False,False,True
2.0,4.8,9.0,0.0,13.8,2023,82,41,False,False,False,False,False,True
2.0,4.8,9.1,0.0,13.9,2023,82,41,False,False,False,False,True,False
8.0,5.2,7.766,0.0,12.966,2023,82,41,False,False,False,False,True,False
8.0,5.2,8.0,0.0,13.2,2023,82,41,False,False,False,False,False,True
8.0,4.8,9.2,0.0,14.0,2023,82,41,False,False,False,False,False,True
13.0,5.2,8.9,0.0,14.1,2023,616,43,False,False,False,False,False,True
13.0,5.2,8.167,0.3,13.067,2023,616,43,False,False,False,False,False,True
6.0,5.2,8.8,0.1,13.9,2023,616,43,False,False,False,False,False,True
5.0,5.2,8.666,0.0,13.866,2023,616,43,False,False,False,False,True,False
5.0,5.2,8.9,0.0,14.1,2023,616,43,False,False,False,False,True,False
6.0,5.2,8.65,0.0,13.85,2023,616,43,False,False,False,False,False,True
9.0,5.2,8.35,0.0,13.55,2022,616,43,False,False,False,False,False,True
0.0,5.2,7.9,0.0,13.1,2023,716,10,False,False,True,False,False,False
0.0,5.2,9.167,0.0,14.367,2023,716,10,False,False,False,True,False,False
0.0,4.8,9.05,0.3,13.55,2022,327,3,False,True,False,False,False,False
18.0,4.8,8.85,0.0,13.65,2022,230,33,False,False,False,False,False,True
22.0,4.8,9.05,0.0,13.85,2023,230,33,False,False,False,False,False,True
30.0,4.0,8.6,0.1,12.5,2023,610,33,False,False,False,False,False,True
10.0,5.2,8.7,0.0,13.9,2023,591,33,False,False,False,False,False,True
8.0,4.0,9.2,0.0,13.2,2023,591,33,False,False,False,False,True,False
10.0,4.0,8.85,0.0,12.85,2023,591,33,False,False,False,False,False,True
11.0,5.2,9.05,0.1,14.15,2022,603,33,False,False,False,False,False,True
14.0,5.2,9.25,0.0,14.45,2023,603,33,False,False,False,False,False,True
9.0,5.6,7.45,0.0,13.05,2023,603,33,False,False,False,False,False,True
9.0,4.0,9.15,0.0,13.15,2023,603,33,False,False,False,False,False,True
17.0,5.2,9.1,0.1,14.2,2022,515,49,False,False,False,False,False,True
17.0,5.2,7.733,0.0,12.933,2022,515,49,False,False,False,False,False,True
3.0,5.2,9.333,0.0,14.533,2023,21,61,False,False,False,False,True,False
6.0,5.2,9.066,0.0,14.266,2023,21,61,False,False,False,False,False,True
3.0,5.2,9.2,0.0,14.4,2023,21,61,False,False,False,False,True,False
6.0,5.2,8.966,0.0,14.166,2023,21,61,False,False,False,False,False,True
38.0,4.8,8.933,0.0,13.733,2023,491,37,False,False,False,False,False,True
47.0,5.2,8.9,0.1,14.0,2022,39,77,False,False,False,False,False,True
52.0,5.2,8.833,0.1,13.933,2022,39,77,False,False,False,False,False,True
16.0,5.2,9.3,0.0,14.5,2023,39,77,False,False,False,False,False,True
19.0,5.2,9.133,0.0,14.333,2023,39,77,False,False,False,False,False,True
21.0,5.2,7.7,0.0,12.9,2022,219,54,False,False,False,False,False,True
21.0,4.8,8.9,0.0,13.7,2022,219,54,False,False,False,False,False,True
22.0,5.2,7.866,0.1,12.966,2022,219,54,False,False,False,False,False,True
22.0,4.8,9.166,0.0,13.966,2022,219,54,False,False,False,False,False,True
11.0,5.6,7.966,0.0,13.566,2022,219,54,False,False,False,False,False,True
11.0,4.8,8.8,0.0,13.6,2022,219,54,False,False,False,False,False,True
9.0,4.8,9.167,0.0,13.967,2023,599,52,False,False,False,False,False,True
6.0,5.2,9.0,0.0,14.2,2023,599,52,False,False,False,False,True,False
9.0,4.8,9.067,0.0,13.867,2023,599,52,False,False,False,False,False,True
6.0,4.8,8.933,0.0,13.733,2023,599,52,False,False,False,False,True,False
4.0,5.2,9.05,0.0,14.25,2022,599,52,False,False,False,False,True,False
7.0,5.2,8.45,0.0,13.65,2022,599,52,False,False,False,False,False,True
7.0,4.8,9.2,0.0,14.0,2022,599,52,False,False,False,False,False,True
4.0,4.8,8.9,0.0,13.7,2022,599,52,False,False,False,False,True,False
6.0,5.2,8.8,0.1,13.9,2022,599,52,False,False,False,False,False,True
3.0,5.2,9.3,0.0,14.5,2022,599,52,False,False,False,False,True,False
3.0,4.8,9.1,0.0,13.9,2022,599,52,False,False,False,False,True,False
6.0,4.8,9.0,0.0,13.8,2022,599,52,False,False,False,False,False,True
18.0,5.2,8.0,0.3,12.9,2022,599,52,False,False,False,False,False,True
18.0,4.8,8.85,0.3,13.35,2022,599,52,False,False,False,False,False,True
95.0,4.4,9.1,0.0,13.5,2022,407,88,False,False,False,False,False,True
16.0,4.8,8.8,0.0,13.6,2023,407,88,False,False,False,False,False,True
16.0,4.4,8.3,0.3,12.4,2023,407,88,False,False,False,False,False,True
73.0,4.8,8.9,0.0,13.7,2022,0,60,False,False,False,False,False,True
22.0,4.8,8.9,0.0,13.7,2023,0,60,False,False,False,False,False,True
22.0,4.0,9.4,0.0,13.4,2023,0,60,False,False,False,False,False,True
0.0,4.6,7.8,0.1,12.3,2022,593,43,False,True,False,False,False,False
7.0,5.2,9.1,0.0,14.3,2022,362,33,False,False,False,False,False,True
16.0,5.2,9.15,0.0,14.35,2023,362,33,False,False,False,False,False,True
15.0,4.8,9.0,0.0,13.8,2023,362,33,True,False,False,False,False,False
36.0,5.2,8.9,0.0,14.1,2023,362,33,False,False,False,False,False,True
0.0,4.2,8.5,0.0,12.7,2022,498,80,False,True,False,False,False,False
0.0,5.2,8.5,0.1,13.6,2022,563,43,False,True,False,False,False,False
124.0,4.8,8.533,0.1,13.233,2023,194,77,False,False,False,False,False,True
11.0,5.2,9.05,0.0,14.25,2022,582,93,True,False,False,False,False,False
0.0,5.2,9.35,0.0,14.55,2022,379,93,False,False,False,False,False,True
0.0,5.2,9.35,0.0,14.55,2022,379,93,False,False,False,False,True,False
7.0,5.2,9.1,0.0,14.3,2023,379,93,True,False,False,False,False,False
5.0,5.2,9.3,0.0,14.5,2023,379,93,False,False,False,False,True,False
6.0,5.2,9.233,0.1,14.333,2023,379,93,False,False,False,False,False,True
5.0,5.2,8.733,0.3,13.633,2023,379,93,False,False,False,False,True,False
6.0,5.2,9.066,0.0,14.266,2023,379,93,False,False,False,False,False,True
0.0,5.2,8.85,0.1,13.95,2023,379,93,False,False,False,False,False,True
0.0,5.2,9.35,0.0,14.55,2023,379,93,False,False,False,False,True,False
0.0,5.6,8.6,0.1,14.1,2023,379,93,True,False,False,False,False,False
48.0,4.8,8.866,0.1,13.566,2023,592,94,False,False,False,False,False,True
20.0,4.8,8.866,0.1,13.566,2023,592,94,False,False,False,False,False,True
20.0,4.0,8.866,0.1,12.766,2023,592,94,False,False,False,False,False,True
14.0,5.2,8.833,0.3,13.733,2023,592,94,False,False,False,False,False,True
14.0,4.8,7.666,0.1,12.366,2023,592,94,False,False,False,False,False,True
92.0,4.0,8.966,0.0,12.966,2022,459,86,False,False,False,False,False,True
113.0,4.0,8.933,0.0,12.933,2023,459,86,False,False,False,False,False,True
26.0,4.0,9.5,0.0,13.5,2022,520,93,True,False,False,False,False,False
0.0,4.0,9.3,0.0,13.3,2023,520,93,True,False,False,False,False,False
7.0,5.2,8.067,0.0,13.267,2023,376,40,False,False,False,False,True,False
8.0,5.2,8.6,0.0,13.8,2023,376,40,False,False,False,False,False,True
7.0,5.6,8.767,0.0,14.367,2023,376,40,False,False,False,False,True,False
8.0,5.6,8.467,0.0,14.067,2023,376,40,False,False,False,False,False,True
15.0,5.2,9.0,0.0,14.2,2022,376,40,False,False,False,False,False,True
15.0,5.6,7.733,0.0,13.333,2022,376,40,False,False,False,False,False,True
13.0,5.2,8.366,0.0,13.566,2022,376,40,False,False,False,False,False,True
13.0,3.2,9.0,0.0,12.2,2022,376,40,False,False,False,False,False,True
17.0,5.2,8.7,0.1,13.8,2022,376,40,False,False,False,False,False,True
17.0,5.6,7.766,0.0,13.366,2022,376,40,False,False,False,False,False,True
24.0,5.2,8.8,0.0,14.0,2023,376,40,False,False,False,False,False,True
9.0,5.2,8.75,0.0,13.95,2022,376,40,False,False,False,False,False,True
9.0,5.6,7.9,0.0,13.5,2022,376,40,False,False,False,False,False,True
7.0,5.6,7.766,0.0,13.366,2023,376,40,False,False,False,False,True,False
7.0,5.6,8.433,0.0,14.033,2023,376,40,False,False,False,False,False,True
7.0,5.2,8.733,0.0,13.933,2023,376,40,False,False,False,False,False,True
7.0,5.2,8.6,0.0,13.8,2023,376,40,False,False,False,False,True,False
15.0,5.6,9.033,0.0,14.633,2023,376,40,False,False,False,False,False,True
15.0,5.2,7.9,0.0,13.1,2023,376,40,False,False,False,False,False,True
57.0,5.6,7.8,0.0,13.4,2023,376,40,False,False,False,False,False,True
12.0,5.6,7.8,0.0,13.4,2023,376,40,False,False,False,False,False,True
12.0,5.2,8.8,0.1,13.9,2023,376,40,False,False,False,False,False,True
7.0,5.6,8.6,0.0,14.2,2023,376,40,False,False,False,False,True,False
3.0,5.6,8.966,0.0,14.566,2023,376,40,False,False,False,False,False,True
7.0,5.2,8.2,0.0,13.4,2023,376,40,False,False,False,False,True,False
3.0,5.2,8.933,0.0,14.133,2023,376,40,False,False,False,False,False,True
8.0,4.8,9.7,0.0,14.5,2023,85,93,True,False,False,False,False,False
0.0,4.8,9.05,0.0,13.85,2023,85,93,False,False,False,False,False,True
0.0,4.8,9.0,0.0,13.8,2023,85,93,False,False,False,False,True,False
1.0,5.2,9.2,0.0,14.4,2023,68,24,True,False,False,False,False,False
1.0,5.2,9.2,0.0,14.4,2023,68,24,False,False,False,False,True,False
3.0,5.2,9.0,0.0,14.2,2023,68,24,False,False,False,False,False,True
2.0,5.2,9.0,0.0,14.2,2023,68,24,False,False,False,False,False,True
1.0,5.6,8.75,0.0,14.35,2023,68,24,False,False,False,False,True,False
2.0,5.2,8.8,0.0,14.0,2023,68,24,False,False,False,False,False,True
47.0,5.2,9.033,0.0,14.233,2023,69,24,False,False,False,False,False,True
10.0,5.2,9.033,0.0,14.233,2023,69,24,False,False,False,False,False,True
10.0,5.6,9.0,0.0,14.6,2023,69,24,False,False,False,False,False,True
0.0,5.2,8.833,0.3,13.733,2023,69,24,False,False,False,True,False,False
22.0,5.2,8.866,0.0,14.066,2023,69,24,False,False,False,False,False,True
22.0,5.6,7.933,0.3,13.233,2023,69,24,False,False,False,False,False,True
9.0,5.2,8.866,0.0,14.066,2023,69,24,False,False,False,False,False,True
9.0,5.2,8.833,0.0,14.033,2023,69,24,False,False,False,False,False,True
1.0,5.6,9.0,0.0,14.6,2023,69,24,True,False,False,False,False,False
1.0,5.2,9.166,0.0,14.366,2023,69,24,False,False,False,False,True,False
4.0,5.2,8.9,0.1,14.0,2023,69,24,False,False,False,False,False,True
1.0,5.6,9.066,0.1,14.566,2023,69,24,False,False,False,False,True,False
4.0,5.2,9.066,0.0,14.266,2023,69,24,False,False,False,False,False,True
91.0,4.4,9.133,0.0,13.533,2022,354,74,False,False,False,False,False,True
53.0,4.8,9.1,0.0,13.9,2022,354,74,False,False,False,False,False,True
98.0,4.4,9.366,0.0,13.766,2023,354,74,False,False,False,False,False,True
81.0,4.4,9.233,0.0,13.633,2023,354,74,False,False,False,False,False,True
34.0,3.2,9.05,0.0,12.25,2023,317,93,True,False,False,False,False,False
50.0,4.8,8.6,0.0,13.4,2023,666,93,True,False,False,False,False,False
73.0,4.8,8.9,0.0,13.7,2022,290,62,False,False,False,False,False,True
80.0,4.8,9.166,0.0,13.966,2023,290,62,False,False,False,False,False,True
5.0,4.8,9.1,0.1,13.8,2023,290,62,True,False,False,False,False,False
13.0,4.8,8.95,0.1,13.65,2023,290,62,False,False,False,False,False,True
9.0,4.8,9.033,0.0,13.833,2023,290,62,True,False,False,False,False,False
18.0,4.8,9.2,0.0,14.0,2022,718,93,True,False,False,False,False,False
29.0,5.2,8.65,0.0,13.85,2023,718,93,True,False,False,False,False,False
0.0,5.2,7.75,0.1,12.85,2023,718,93,False,False,False,False,False,True
0.0,5.2,8.55,0.0,13.75,2023,718,93,False,False,False,False,True,False
9.0,4.8,9.1,0.0,13.9,2022,291,62,False,False,False,False,False,True
9.0,4.0,9.35,0.0,13.35,2022,291,62,False,False,False,False,False,True
10.0,4.8,9.0,0.1,13.7,2022,291,62,False,False,False,False,False,True
10.0,4.0,8.95,0.1,12.85,2022,291,62,False,False,False,False,False,True
24.0,4.0,9.2,0.0,13.2,2022,652,33,False,False,False,False,False,True
26.0,4.0,9.3,0.1,13.2,2023,652,33,False,False,False,False,False,True
40.0,4.8,8.85,0.0,13.65,2023,469,93,True,False,False,False,False,False
90.0,4.8,8.7,0.1,13.4,2023,136,47,False,False,False,False,False,True
10.0,5.6,9.333,0.0,14.933,2023,441,45,False,False,False,False,False,True
10.0,4.8,8.067,0.0,12.867,2023,441,45,False,False,False,False,False,True
4.0,5.6,9.433,0.0,15.033,2023,441,45,False,False,False,False,True,False
1.0,5.6,9.266,0.0,14.866,2023,441,45,False,False,False,False,False,True
4.0,5.6,8.266,0.1,13.766,2023,441,45,False,False,False,False,True,False
1.0,5.6,9.433,0.0,15.033,2023,441,45,False,False,False,False,False,True
2.0,5.6,9.466,0.0,15.066,2023,441,45,False,False,False,False,True,False
6.0,5.6,9.566,0.0,15.166,2023,441,45,False,False,False,False,False,True
2.0,5.6,9.3,0.0,14.9,2023,441,45,False,False,False,False,True,False
6.0,5.6,8.033,0.0,13.633,2023,441,45,False,False,False,False,False,True
8.0,5.6,8.233,0.0,13.833,2023,441,45,False,False,False,False,True,False
6.0,5.6,8.666,0.3,13.966,2023,441,45,False,False,False,False,False,True
8.0,5.6,7.933,0.3,13.233,2023,441,45,False,False,False,False,True,False
6.0,5.6,9.033,0.0,14.633,2023,441,45,False,False,False,False,False,True
2.0,5.6,9.333,0.0,14.933,2023,441,45,False,False,False,False,True,False
2.0,5.6,9.266,0.0,14.866,2023,441,45,False,False,False,False,False,True
2.0,5.6,9.033,0.0,14.633,2023,441,45,False,False,False,False,True,False
2.0,5.6,8.966,0.3,14.266,2023,441,45,False,False,False,False,False,True
59.0,4.8,9.066,0.0,13.866,2022,17,91,False,False,False,False,False,True
13.0,5.2,9.333,0.0,14.533,2022,17,91,False,False,False,False,False,True
15.0,5.2,9.333,0.0,14.533,2022,17,91,False,False,False,False,False,True
17.0,5.2,8.9,0.1,14.0,2022,17,91,False,False,True,False,False,False
15.0,5.2,8.3,0.0,13.5,2022,17,91,False,False,False,False,False,True
4.0,5.2,9.333,0.0,14.533,2023,17,91,True,False,False,False,False,False
56.0,5.2,8.966,0.0,14.166,2023,17,91,False,False,False,False,False,True
10.0,5.2,9.0,0.1,14.1,2023,17,91,True,False,False,False,False,False
31.0,5.2,9.0,0.0,14.2,2023,17,91,False,False,False,False,False,True
88.0,4.8,8.866,0.1,13.566,2022,642,7,False,False,False,False,False,True
48.0,4.8,9.166,0.0,13.966,2022,642,7,False,False,False,False,False,True
54.0,4.8,9.033,0.0,13.833,2023,642,7,False,False,False,False,False,True
79.0,4.8,8.966,0.1,13.666,2022,75,32,False,False,False,False,False,True
43.0,4.8,9.3,0.1,14.0,2022,75,32,False,False,False,False,False,True
24.0,4.8,8.766,0.3,13.266,2022,75,32,False,False,True,False,False,False
53.0,4.8,8.666,0.0,13.466,2023,681,86,False,False,False,False,False,True
87.0,4.8,8.766,0.1,13.466,2023,681,86,False,False,False,False,False,True
6.0,4.8,9.2,0.0,14.0,2023,595,33,False,False,False,False,True,False
8.0,4.8,9.0,0.0,13.8,2023,595,33,False,False,False,False,False,True
6.0,4.0,9.25,0.0,13.25,2023,595,33,False,False,False,False,True,False
8.0,4.0,9.05,0.0,13.05,2023,595,33,False,False,False,False,False,True
29.0,5.2,8.2,0.1,13.3,2023,71,93,True,False,False,False,False,False
21.0,4.8,9.25,0.0,14.05,2023,328,93,True,False,False,False,False,False
16.0,5.2,9.266,0.0,14.466,2022,559,92,False,False,False,False,False,True
50.0,4.4,9.133,0.0,13.533,2023,546,31,False,False,False,False,False,True
18.0,4.4,9.133,0.0,13.533,2023,546,31,False,False,False,False,False,True
18.0,4.0,9.033,0.0,13.033,2023,546,31,False,False,False,False,False,True
0.0,4.8,8.6,0.0,13.4,2022,124,93,False,False,False,False,False,True
0.0,4.8,8.5,0.3,13.0,2022,124,93,False,False,False,False,True,False
31.0,4.8,8.55,0.1,13.25,2022,124,93,True,False,False,False,False,False
72.0,5.2,8.833,0.3,13.733,2022,171,54,False,False,False,False,False,True
8.0,5.2,8.1,0.1,13.2,2023,171,54,False,False,False,False,True,False
5.0,5.2,8.933,0.0,14.133,2023,171,54,False,False,False,False,False,True
8.0,5.2,8.9,0.1,14.0,2023,171,54,False,False,False,False,True,False
5.0,5.2,9.067,0.0,14.267,2023,171,54,False,False,False,False,False,True
